Zeit;Kanal A
(ms);(mV)

-12,19599938;-3,19758800
-12,19099938;-3,57345000
-12,18599938;-2,63348900
-12,18099938;-2,82111200
-12,17599938;-3,19758800
-12,17099938;-3,00935000
-12,16599938;-2,25701300
-12,16099938;-1,50467500
-12,15599938;-1,88053600
-12,15099938;-3,57345000
-12,14599938;-1,31643700
-12,14099938;-0,75233760
-12,13599938;-0,93996060
-12,13099938;-1,31643700
-12,12599938;-0,37586120
-12,12099938;1,12819900
-12,11599938;-0,37586120
-12,11099938;-0,75233760
-12,10599938;-0,56409940
-12,10099938;-1,12819900
-12,09599938;0,75233760
-12,09099938;0,18762300
-12,08599938;0,00000000
-12,08099938;0,37586120
-12,07599938;0,18762300
-12,07099938;0,56409940
-12,06599938;0,56409940
-12,06099938;0,75233760
-12,05599938;1,50467500
-12,05099938;1,31643700
-12,04599938;2,25701300
-12,04099938;1,31643700
-12,03599938;1,31643700
-12,03099938;0,93996060
-12,02599938;1,88053600
-12,02099938;1,50467500
-12,01599938;0,93996060
-12,01099938;1,12819900
-12,00599938;0,56409940
-12,00099938;0,93996060
-11,99599938;1,12819900
-11,99099938;1,12819900
-11,98599938;1,50467500
-11,98099938;1,50467500
-11,97599938;2,06877400
-11,97099938;1,50467500
-11,96599938;2,06877400
-11,96099938;1,69291300
-11,95599938;2,82111200
-11,95099938;3,38582700
-11,94599938;2,82111200
-11,94099938;2,63348900
-11,93599938;3,19758800
-11,93099938;3,00935000
-11,92599938;3,38582700
-11,92099938;3,00935000
-11,91599938;2,44525100
-11,91099938;3,00935000
-11,90599938;3,19758800
-11,90099938;2,63348900
-11,89599938;2,25701300
-11,89099938;2,63348900
-11,88599938;1,12819900
-11,88099938;2,06877400
-11,87599938;1,69291300
-11,87099938;1,12819900
-11,86599938;0,93996060
-11,86099938;1,50467500
-11,85599938;0,93996060
-11,85099938;0,93996060
-11,84599938;1,12819900
-11,84099938;1,31643700
-11,83599938;0,37586120
-11,83099938;1,12819900
-11,82599938;0,93996060
-11,82099938;1,12819900
-11,81599938;1,12819900
-11,81099939;1,69291300
-11,80599939;2,25701300
-11,80099939;1,69291300
-11,79599939;1,69291300
-11,79099939;1,12819900
-11,78599939;1,50467500
-11,78099939;1,69291300
-11,77599939;2,06877400
-11,77099939;1,69291300
-11,76599939;1,88053600
-11,76099939;2,06877400
-11,75599939;1,31643700
-11,75099939;2,06877400
-11,74599939;1,88053600
-11,74099939;2,06877400
-11,73599939;2,82111200
-11,73099939;2,06877400
-11,72599939;2,63348900
-11,72099939;2,06877400
-11,71599939;2,82111200
-11,71099939;1,88053600
-11,70599939;2,44525100
-11,70099939;1,88053600
-11,69599939;1,88053600
-11,69099939;2,25701300
-11,68599939;1,88053600
-11,68099939;2,25701300
-11,67599939;1,88053600
-11,67099939;1,50467500
-11,66599939;1,88053600
-11,66099939;2,06877400
-11,65599939;1,69291300
-11,65099939;2,25701300
-11,64599939;3,00935000
-11,64099939;1,50467500
-11,63599939;1,50467500
-11,63099939;2,25701300
-11,62599939;0,56409940
-11,62099939;1,69291300
-11,61599939;2,06877400
-11,61099939;1,50467500
-11,60599939;2,06877400
-11,60099939;0,75233760
-11,59599939;1,50467500
-11,59099939;1,69291300
-11,58599939;1,50467500
-11,58099939;1,50467500
-11,57599939;1,12819900
-11,57099939;0,56409940
-11,56599939;1,12819900
-11,56099939;0,37586120
-11,55599939;1,50467500
-11,55099939;1,88053600
-11,54599939;1,31643700
-11,54099939;1,50467500
-11,53599939;1,50467500
-11,53099939;0,56409940
-11,52599939;0,18762300
-11,52099939;0,37586120
-11,51599939;1,69291300
-11,51099939;0,75233760
-11,50599939;0,75233760
-11,50099939;0,56409940
-11,49599939;0,56409940
-11,49099939;0,56409940
-11,48599939;0,56409940
-11,48099939;0,56409940
-11,47599939;0,93996060
-11,47099939;0,18762300
-11,46599939;-0,75233760
-11,46099939;0,56409940
-11,45599939;-0,37586120
-11,45099939;-0,93996060
-11,44599939;0,18762300
-11,44099939;-0,75233760
-11,43599939;-1,31643700
-11,43099939;-1,50467500
-11,42599939;-1,69291300
-11,42099939;-2,25701300
-11,41599940;-2,63348900
-11,41099940;-2,82111200
-11,40599940;-2,44525100
-11,40099940;-2,25701300
-11,39599940;-3,19758800
-11,39099940;-2,25701300
-11,38599940;-3,00935000
-11,38099940;-3,19758800
-11,37599940;-2,06877400
-11,37099940;-2,25701300
-11,36599940;-1,31643700
-11,36099940;0,00000000
-11,35599940;0,00000000
-11,35099940;1,12819900
-11,34599940;2,25701300
-11,34099940;2,44525100
-11,33599940;3,76168800
-11,33099940;3,38582700
-11,32599940;3,38582700
-11,32099940;3,19758800
-11,31599940;2,25701300
-11,31099940;1,88053600
-11,30599940;1,12819900
-11,30099940;0,56409940
-11,29599940;0,18762300
-11,29099940;-0,37586120
-11,28599940;-1,31643700
-11,28099940;-1,12819900
-11,27599940;-1,12819900
-11,27099940;-1,88053600
-11,26599940;-2,44525100
-11,26099940;-1,88053600
-11,25599940;-2,44525100
-11,25099940;-1,12819900
-11,24599940;-1,31643700
-11,24099940;-1,69291300
-11,23599940;-0,75233760
-11,23099940;-1,31643700
-11,22599940;0,00000000
-11,22099940;-1,69291300
-11,21599940;-0,93996060
-11,21099940;-1,31643700
-11,20599940;-1,12819900
-11,20099940;-1,50467500
-11,19599940;-1,31643700
-11,19099940;-1,69291300
-11,18599940;-1,50467500
-11,18099940;-1,50467500
-11,17599940;-2,06877400
-11,17099940;-1,50467500
-11,16599940;-1,69291300
-11,16099940;-1,50467500
-11,15599940;-1,12819900
-11,15099940;-0,56409940
-11,14599940;-0,75233760
-11,14099940;-0,75233760
-11,13599940;-0,18762300
-11,13099940;-0,56409940
-11,12599940;0,18762300
-11,12099940;0,18762300
-11,11599940;0,18762300
-11,11099940;0,56409940
-11,10599940;0,18762300
-11,10099940;0,37586120
-11,09599940;0,18762300
-11,09099940;0,18762300
-11,08599940;0,93996060
-11,08099940;1,12819900
-11,07599940;0,56409940
-11,07099940;0,75233760
-11,06599940;0,37586120
-11,06099940;-0,18762300
-11,05599940;0,18762300
-11,05099940;0,00000000
-11,04599940;-0,56409940
-11,04099940;-0,75233760
-11,03599940;0,00000000
-11,03099940;0,18762300
-11,02599940;0,93996060
-11,02099940;1,31643700
-11,01599941;0,37586120
-11,01099941;0,93996060
-11,00599941;3,00935000
-11,00099941;1,12819900
-10,99599941;1,88053600
-10,99099941;1,50467500
-10,98599941;1,69291300
-10,98099941;2,06877400
-10,97599941;1,88053600
-10,97099941;1,50467500
-10,96599941;2,44525100
-10,96099941;1,12819900
-10,95599941;1,88053600
-10,95099941;0,56409940
-10,94599941;0,56409940
-10,94099941;0,37586120
-10,93599941;0,18762300
-10,93099941;-0,18762300
-10,92599941;0,00000000
-10,92099941;0,37586120
-10,91599941;0,18762300
-10,91099941;-0,56409940
-10,90599941;0,37586120
-10,90099941;0,75233760
-10,89599941;0,56409940
-10,89099941;0,75233760
-10,88599941;1,31643700
-10,88099941;1,12819900
-10,87599941;0,93996060
-10,87099941;1,12819900
-10,86599941;0,93996060
-10,86099941;-0,18762300
-10,85599941;0,37586120
-10,85099941;0,00000000
-10,84599941;-0,18762300
-10,84099941;0,37586120
-10,83599941;-1,31643700
-10,83099941;-1,31643700
-10,82599941;-1,31643700
-10,82099941;-1,88053600
-10,81599941;-2,06877400
-10,81099941;-2,63348900
-10,80599941;-3,19758800
-10,80099941;-3,19758800
-10,79599941;-3,38582700
-10,79099941;-4,13816400
-10,78599941;-3,94992600
-10,78099941;-4,51402500
-10,77599941;-4,13816400
-10,77099941;-4,51402500
-10,76599941;-4,13816400
-10,76099941;-3,76168800
-10,75599941;-4,32640200
-10,75099941;-3,94992600
-10,74599941;-3,57345000
-10,74099941;-3,00935000
-10,73599941;-3,19758800
-10,73099941;-2,25701300
-10,72599941;-2,63348900
-10,72099941;-2,44525100
-10,71599941;-2,82111200
-10,71099941;-2,25701300
-10,70599941;-2,25701300
-10,70099941;-1,69291300
-10,69599941;-1,50467500
-10,69099941;-2,06877400
-10,68599941;-1,69291300
-10,68099941;-1,88053600
-10,67599941;-2,06877400
-10,67099941;-2,44525100
-10,66599941;-2,25701300
-10,66099941;-3,38582700
-10,65599941;-3,19758800
-10,65099941;-3,19758800
-10,64599941;-4,51402500
-10,64099941;-3,94992600
-10,63599941;-4,51402500
-10,63099941;-4,13816400
-10,62599941;-3,57345000
-10,62099942;-4,13816400
-10,61599942;-3,94992600
-10,61099942;-3,94992600
-10,60599942;-4,13816400
-10,60099942;-5,83107800
-10,59599942;-4,32640200
-10,59099942;-4,32640200
-10,58599942;-4,51402500
-10,58099942;-4,13816400
-10,57599942;-4,51402500
-10,57099942;-3,57345000
-10,56599942;-4,32640200
-10,56099942;-4,32640200
-10,55599942;-3,94992600
-10,55099942;-4,13816400
-10,54599942;-3,57345000
-10,54099942;-3,94992600
-10,53599942;-3,19758800
-10,53099942;-3,19758800
-10,52599942;-3,57345000
-10,52099942;-3,76168800
-10,51599942;-3,19758800
-10,51099942;-3,57345000
-10,50599942;-3,38582700
-10,50099942;-3,57345000
-10,49599942;-3,19758800
-10,49099942;-4,89050100
-10,48599942;-3,57345000
-10,48099942;-2,44525100
-10,47599942;-2,63348900
-10,47099942;-2,06877400
-10,46599942;-2,25701300
-10,46099942;-2,25701300
-10,45599942;-1,69291300
-10,45099942;-0,75233760
-10,44599942;-1,69291300
-10,44099942;-1,31643700
-10,43599942;-1,69291300
-10,43099942;-0,75233760
-10,42599942;-1,12819900
-10,42099942;-0,75233760
-10,41599942;-0,93996060
-10,41099942;-0,37586120
-10,40599942;-1,12819900
-10,40099942;-1,12819900
-10,39599942;-0,75233760
-10,39099942;0,18762300
-10,38599942;-1,12819900
-10,38099942;0,00000000
-10,37599942;0,00000000
-10,37099942;0,00000000
-10,36599942;0,18762300
-10,36099942;0,93996060
-10,35599942;1,31643700
-10,35099942;1,12819900
-10,34599942;1,12819900
-10,34099942;1,88053600
-10,33599942;1,31643700
-10,33099942;1,88053600
-10,32599942;1,12819900
-10,32099942;1,69291300
-10,31599942;1,50467500
-10,31099942;1,50467500
-10,30599942;1,50467500
-10,30099942;0,75233760
-10,29599942;0,75233760
-10,29099942;1,12819900
-10,28599942;1,12819900
-10,28099942;2,06877400
-10,27599942;2,25701300
-10,27099942;2,06877400
-10,26599942;1,50467500
-10,26099942;2,06877400
-10,25599942;2,63348900
-10,25099942;2,82111200
-10,24599942;2,82111200
-10,24099942;3,00935000
-10,23599942;3,38582700
-10,23099942;3,57345000
-10,22599943;3,00935000
-10,22099943;3,00935000
-10,21599943;3,38582700
-10,21099943;3,57345000
-10,20599943;2,06877400
-10,20099943;0,56409940
-10,19599943;2,82111200
-10,19099943;2,06877400
-10,18599943;1,69291300
-10,18099943;1,50467500
-10,17599943;1,12819900
-10,17099943;1,88053600
-10,16599943;1,50467500
-10,16099943;1,12819900
-10,15599943;0,75233760
-10,15099943;0,93996060
-10,14599943;0,93996060
-10,14099943;1,31643700
-10,13599943;0,93996060
-10,13099943;0,93996060
-10,12599943;0,56409940
-10,12099943;1,50467500
-10,11599943;1,31643700
-10,11099943;1,69291300
-10,10599943;0,93996060
-10,10099943;1,12819900
-10,09599943;1,50467500
-10,09099943;1,12819900
-10,08599943;1,88053600
-10,08099943;1,88053600
-10,07599943;2,82111200
-10,07099943;1,50467500
-10,06599943;1,31643700
-10,06099943;0,37586120
-10,05599943;1,50467500
-10,05099943;1,69291300
-10,04599943;1,69291300
-10,04099943;1,50467500
-10,03599943;2,44525100
-10,03099943;1,69291300
-10,02599943;2,06877400
-10,02099943;2,44525100
-10,01599943;2,25701300
-10,01099943;2,44525100
-10,00599943;2,82111200
-10,00099943;2,44525100
-9,99599943;1,88053600
-9,99099943;2,06877400
-9,98599943;3,38582700
-9,98099943;2,06877400
-9,97599943;1,12819900
-9,97099943;1,88053600
-9,96599943;2,06877400
-9,96099943;2,06877400
-9,95599943;1,31643700
-9,95099943;1,12819900
-9,94599943;1,12819900
-9,94099943;1,31643700
-9,93599943;1,50467500
-9,93099943;0,56409940
-9,92599943;1,31643700
-9,92099943;1,12819900
-9,91599943;0,93996060
-9,91099943;0,93996060
-9,90599943;1,12819900
-9,90099943;1,12819900
-9,89599943;1,50467500
-9,89099943;0,93996060
-9,88599943;1,12819900
-9,88099943;0,93996060
-9,87599943;1,12819900
-9,87099943;1,69291300
-9,86599943;1,31643700
-9,86099943;1,50467500
-9,85599943;0,56409940
-9,85099943;1,69291300
-9,84599943;1,12819900
-9,84099943;1,31643700
-9,83599943;1,12819900
-9,83099944;0,56409940
-9,82599944;1,12819900
-9,82099944;1,12819900
-9,81599944;1,12819900
-9,81099944;0,93996060
-9,80599944;1,31643700
-9,80099944;0,93996060
-9,79599944;0,93996060
-9,79099944;1,88053600
-9,78599944;0,56409940
-9,78099944;0,37586120
-9,77599944;0,93996060
-9,77099944;0,37586120
-9,76599944;0,37586120
-9,76099944;0,18762300
-9,75599944;-0,18762300
-9,75099944;-0,56409940
-9,74599944;-2,25701300
-9,74099944;-0,75233760
-9,73599944;-0,75233760
-9,73099944;-0,75233760
-9,72599944;-0,93996060
-9,72099944;-1,69291300
-9,71599944;-2,06877400
-9,71099944;-2,25701300
-9,70599944;-2,63348900
-9,70099944;-3,00935000
-9,69599944;-3,19758800
-9,69099944;-3,94992600
-9,68599944;-3,57345000
-9,68099944;-3,19758800
-9,67599944;-2,82111200
-9,67099944;-3,19758800
-9,66599944;-3,00935000
-9,66099944;-2,06877400
-9,65599944;-0,75233760
-9,65099944;-0,18762300
-9,64599944;0,93996060
-9,64099944;1,88053600
-9,63599944;2,06877400
-9,63099944;3,38582700
-9,62599944;4,32640200
-9,62099944;3,38582700
-9,61599944;3,57345000
-9,61099944;2,44525100
-9,60599944;2,25701300
-9,60099944;2,06877400
-9,59599944;1,12819900
-9,59099944;0,75233760
-9,58599944;0,00000000
-9,58099944;0,18762300
-9,57599944;-2,44525100
-9,57099944;-1,69291300
-9,56599944;-1,31643700
-9,56099944;-2,06877400
-9,55599944;-1,31643700
-9,55099944;-1,88053600
-9,54599944;-0,93996060
-9,54099944;-1,50467500
-9,53599944;0,00000000
-9,53099944;-1,12819900
-9,52599944;-1,88053600
-9,52099944;-1,12819900
-9,51599944;-1,31643700
-9,51099944;-1,31643700
-9,50599944;-1,31643700
-9,50099944;-1,31643700
-9,49599944;-1,69291300
-9,49099944;-2,63348900
-9,48599944;-2,25701300
-9,48099944;-1,12819900
-9,47599944;-2,06877400
-9,47099944;-1,88053600
-9,46599944;-1,31643700
-9,46099944;-2,25701300
-9,45599944;-0,93996060
-9,45099944;-1,50467500
-9,44599944;-1,12819900
-9,44099944;-0,56409940
-9,43599945;-1,12819900
-9,43099945;-1,12819900
-9,42599945;-0,56409940
-9,42099945;-0,75233760
-9,41599945;-0,56409940
-9,41099945;0,18762300
-9,40599945;-0,75233760
-9,40099945;0,18762300
-9,39599945;0,37586120
-9,39099945;2,06877400
-9,38599945;0,93996060
-9,38099945;0,75233760
-9,37599945;0,18762300
-9,37099945;0,18762300
-9,36599945;0,56409940
-9,36099945;0,37586120
-9,35599945;0,56409940
-9,35099945;-0,37586120
-9,34599945;-0,37586120
-9,34099945;-0,18762300
-9,33599945;-0,93996060
-9,33099945;0,00000000
-9,32599945;-0,18762300
-9,32099945;0,18762300
-9,31599945;0,18762300
-9,31099945;0,75233760
-9,30599945;1,12819900
-9,30099945;0,37586120
-9,29599945;1,88053600
-9,29099945;1,12819900
-9,28599945;2,44525100
-9,28099945;2,06877400
-9,27599945;2,25701300
-9,27099945;2,44525100
-9,26599945;3,00935000
-9,26099945;2,06877400
-9,25599945;2,06877400
-9,25099945;1,12819900
-9,24599945;1,31643700
-9,24099945;0,75233760
-9,23599945;0,18762300
-9,23099945;0,18762300
-9,22599945;-0,37586120
-9,22099945;-0,75233760
-9,21599945;0,37586120
-9,21099945;-1,12819900
-9,20599945;-0,18762300
-9,20099945;-1,12819900
-9,19599945;0,18762300
-9,19099945;-0,56409940
-9,18599945;0,18762300
-9,18099945;0,75233760
-9,17599945;0,56409940
-9,17099945;0,56409940
-9,16599945;1,69291300
-9,16099945;0,93996060
-9,15599945;0,56409940
-9,15099945;0,56409940
-9,14599945;0,18762300
-9,14099945;0,75233760
-9,13599945;-0,18762300
-9,13099945;-0,37586120
-9,12599945;-1,31643700
-9,12099945;-1,69291300
-9,11599945;-1,69291300
-9,11099945;-2,06877400
-9,10599945;-2,63348900
-9,10099945;-1,69291300
-9,09599945;-2,82111200
-9,09099945;-2,82111200
-9,08599945;-3,76168800
-9,08099945;-3,57345000
-9,07599945;-3,94992600
-9,07099945;-4,13816400
-9,06599945;-4,13816400
-9,06099945;-4,51402500
-9,05599945;-4,32640200
-9,05099945;-3,94992600
-9,04599945;-3,57345000
-9,04099945;-3,76168800
-9,03599946;-3,57345000
-9,03099946;-3,94992600
-9,02599946;-3,19758800
-9,02099946;-2,63348900
-9,01599946;-3,00935000
-9,01099946;-3,00935000
-9,00599946;-2,44525100
-9,00099946;-2,63348900
-8,99599946;-2,25701300
-8,99099946;-1,88053600
-8,98599946;-2,06877400
-8,98099946;-0,75233760
-8,97599946;-1,69291300
-8,97099946;-2,25701300
-8,96599946;-2,06877400
-8,96099946;-2,63348900
-8,95599946;-2,82111200
-8,95099946;-3,00935000
-8,94599946;-3,57345000
-8,94099946;-3,38582700
-8,93599946;-2,44525100
-8,93099946;-3,38582700
-8,92599946;-4,13816400
-8,92099946;-4,13816400
-8,91599946;-3,76168800
-8,91099946;-3,57345000
-8,90599946;-4,13816400
-8,90099946;-4,13816400
-8,89599946;-4,13816400
-8,89099946;-4,13816400
-8,88599946;-4,51402500
-8,88099946;-3,94992600
-8,87599946;-4,51402500
-8,87099946;-5,26697800
-8,86599946;-4,32640200
-8,86099946;-5,07874000
-8,85599946;-4,32640200
-8,85099946;-4,51402500
-8,84599946;-4,51402500
-8,84099946;-3,57345000
-8,83599946;-3,57345000
-8,83099946;-2,63348900
-8,82599946;-3,00935000
-8,82099946;-3,00935000
-8,81599946;-3,19758800
-8,81099946;-3,94992600
-8,80599946;-3,19758800
-8,80099946;-3,00935000
-8,79599946;-2,63348900
-8,79099946;-3,19758800
-8,78599946;-3,19758800
-8,78099946;-2,25701300
-8,77599946;-2,06877400
-8,77099946;-2,63348900
-8,76599946;-2,06877400
-8,76099946;-2,06877400
-8,75599946;-2,06877400
-8,75099946;-1,31643700
-8,74599946;-1,88053600
-8,74099946;-2,44525100
-8,73599946;-1,69291300
-8,73099946;-1,69291300
-8,72599946;-1,31643700
-8,72099946;-1,12819900
-8,71599946;-0,93996060
-8,71099946;-0,93996060
-8,70599946;-0,93996060
-8,70099946;-0,37586120
-8,69599946;-1,31643700
-8,69099946;0,00000000
-8,68599946;-0,75233760
-8,68099946;-0,56409940
-8,67599946;-0,37586120
-8,67099946;0,00000000
-8,66599946;0,00000000
-8,66099946;0,56409940
-8,65599946;0,93996060
-8,65099946;0,93996060
-8,64599946;1,12819900
-8,64099947;1,88053600
-8,63599947;1,50467500
-8,63099947;1,50467500
-8,62599947;1,50467500
-8,62099947;1,69291300
-8,61599947;2,06877400
-8,61099947;1,31643700
-8,60599947;0,56409940
-8,60099947;1,50467500
-8,59599947;1,50467500
-8,59099947;0,18762300
-8,58599947;0,56409940
-8,58099947;1,12819900
-8,57599947;2,44525100
-8,57099947;1,31643700
-8,56599947;1,50467500
-8,56099947;2,06877400
-8,55599947;1,88053600
-8,55099947;2,25701300
-8,54599947;2,82111200
-8,54099947;2,82111200
-8,53599947;3,38582700
-8,53099947;3,19758800
-8,52599947;2,44525100
-8,52099947;3,57345000
-8,51599947;3,76168800
-8,51099947;3,57345000
-8,50599947;3,76168800
-8,50099947;3,76168800
-8,49599947;3,76168800
-8,49099947;3,76168800
-8,48599947;3,00935000
-8,48099947;2,82111200
-8,47599947;2,44525100
-8,47099947;1,88053600
-8,46599947;2,06877400
-8,46099947;1,88053600
-8,45599947;1,69291300
-8,45099947;1,69291300
-8,44599947;1,31643700
-8,44099947;1,12819900
-8,43599947;1,12819900
-8,43099947;1,12819900
-8,42599947;1,12819900
-8,42099947;0,56409940
-8,41599947;0,93996060
-8,41099947;1,31643700
-8,40599947;0,93996060
-8,40099947;1,50467500
-8,39599947;0,93996060
-8,39099947;1,88053600
-8,38599947;1,88053600
-8,38099947;1,50467500
-8,37599947;1,88053600
-8,37099947;2,06877400
-8,36599947;2,06877400
-8,36099947;1,31643700
-8,35599947;3,00935000
-8,35099947;1,88053600
-8,34599947;2,25701300
-8,34099947;1,69291300
-8,33599947;2,44525100
-8,33099947;1,88053600
-8,32599947;2,44525100
-8,32099947;2,82111200
-8,31599947;2,25701300
-8,31099947;2,06877400
-8,30599947;2,44525100
-8,30099947;2,06877400
-8,29599947;2,06877400
-8,29099947;2,06877400
-8,28599947;2,44525100
-8,28099947;1,69291300
-8,27599947;1,88053600
-8,27099947;2,25701300
-8,26599947;2,82111200
-8,26099947;2,25701300
-8,25599947;1,69291300
-8,25099947;2,25701300
-8,24599948;1,31643700
-8,24099948;2,06877400
-8,23599948;1,69291300
-8,23099948;1,88053600
-8,22599948;2,06877400
-8,22099948;1,88053600
-8,21599948;1,50467500
-8,21099948;1,12819900
-8,20599948;1,69291300
-8,20099948;1,12819900
-8,19599948;1,12819900
-8,19099948;1,88053600
-8,18599948;1,12819900
-8,18099948;0,93996060
-8,17599948;1,12819900
-8,17099948;1,12819900
-8,16599948;2,06877400
-8,16099948;0,93996060
-8,15599948;0,93996060
-8,15099948;1,12819900
-8,14599948;0,75233760
-8,14099948;1,31643700
-8,13599948;1,12819900
-8,13099948;1,69291300
-8,12599948;0,75233760
-8,12099948;1,12819900
-8,11599948;1,69291300
-8,11099948;1,12819900
-8,10599948;0,37586120
-8,10099948;1,50467500
-8,09599948;1,50467500
-8,09099948;0,56409940
-8,08599948;0,93996060
-8,08099948;0,75233760
-8,07599948;0,56409940
-8,07099948;0,93996060
-8,06599948;0,93996060
-8,06099948;0,75233760
-8,05599948;0,18762300
-8,05099948;0,18762300
-8,04599948;0,00000000
-8,04099948;-0,37586120
-8,03599948;-1,12819900
-8,03099948;-0,75233760
-8,02599948;-1,12819900
-8,02099948;-0,75233760
-8,01599948;-1,50467500
-8,01099948;-1,12819900
-8,00599948;-2,44525100
-8,00099948;-2,63348900
-7,99599948;-2,82111200
-7,99099948;-4,89050100
-7,98599948;-2,82111200
-7,98099948;-3,38582700
-7,97599948;-2,63348900
-7,97099948;-3,19758800
-7,96599948;-3,38582700
-7,96099948;-2,25701300
-7,95599948;-2,06877400
-7,95099948;-1,12819900
-7,94599948;-0,56409940
-7,94099948;0,93996060
-7,93599948;1,12819900
-7,93099948;2,63348900
-7,92599948;1,88053600
-7,92099948;2,82111200
-7,91599948;3,00935000
-7,91099948;2,82111200
-7,90599948;2,82111200
-7,90099948;2,63348900
-7,89599948;3,57345000
-7,89099948;0,93996060
-7,88599948;0,56409940
-7,88099948;0,18762300
-7,87599948;-0,56409940
-7,87099948;-0,75233760
-7,86599948;-1,31643700
-7,86099948;-0,75233760
-7,85599948;-1,69291300
-7,85099949;-2,44525100
-7,84599949;-1,31643700
-7,84099949;-1,69291300
-7,83599949;-1,69291300
-7,83099949;-1,69291300
-7,82599949;-1,50467500
-7,82099949;-0,93996060
-7,81599949;-1,12819900
-7,81099949;-1,12819900
-7,80599949;-1,50467500
-7,80099949;-1,31643700
-7,79599949;-0,75233760
-7,79099949;-1,12819900
-7,78599949;-1,50467500
-7,78099949;-1,31643700
-7,77599949;-1,12819900
-7,77099949;-1,69291300
-7,76599949;-1,31643700
-7,76099949;-1,31643700
-7,75599949;-0,93996060
-7,75099949;-1,50467500
-7,74599949;-1,69291300
-7,74099949;-1,12819900
-7,73599949;-1,31643700
-7,73099949;-0,75233760
-7,72599949;-0,75233760
-7,72099949;-0,37586120
-7,71599949;-0,37586120
-7,71099949;-0,75233760
-7,70599949;-0,18762300
-7,70099949;0,00000000
-7,69599949;-0,56409940
-7,69099949;0,18762300
-7,68599949;0,37586120
-7,68099949;0,56409940
-7,67599949;0,37586120
-7,67099949;-0,37586120
-7,66599949;0,18762300
-7,66099949;0,56409940
-7,65599949;0,18762300
-7,65099949;0,00000000
-7,64599949;0,00000000
-7,64099949;0,00000000
-7,63599949;-0,18762300
-7,63099949;0,18762300
-7,62599949;-0,37586120
-7,62099949;0,18762300
-7,61599949;0,18762300
-7,61099949;0,18762300
-7,60599949;1,12819900
-7,60099949;0,93996060
-7,59599949;1,31643700
-7,59099949;1,31643700
-7,58599949;1,88053600
-7,58099949;1,69291300
-7,57599949;3,38582700
-7,57099949;2,06877400
-7,56599949;2,44525100
-7,56099949;2,82111200
-7,55599949;1,88053600
-7,55099949;1,88053600
-7,54599949;1,50467500
-7,54099949;1,50467500
-7,53599949;2,82111200
-7,53099949;1,12819900
-7,52599949;0,00000000
-7,52099949;0,37586120
-7,51599949;0,18762300
-7,51099949;0,18762300
-7,50599949;-0,56409940
-7,50099949;-0,37586120
-7,49599949;-0,37586120
-7,49099949;-0,37586120
-7,48599949;-0,18762300
-7,48099949;0,18762300
-7,47599949;-0,37586120
-7,47099949;0,56409940
-7,46599949;0,93996060
-7,46099949;0,56409940
-7,45599950;0,93996060
-7,45099950;1,12819900
-7,44599950;-0,37586120
-7,44099950;0,00000000
-7,43599950;0,18762300
-7,43099950;-0,75233760
-7,42599950;-0,56409940
-7,42099950;-0,75233760
-7,41599950;-0,56409940
-7,41099950;-1,69291300
-7,40599950;-1,69291300
-7,40099950;-1,88053600
-7,39599950;-2,25701300
-7,39099950;-3,00935000
-7,38599950;-3,00935000
-7,38099950;-3,00935000
-7,37599950;-4,13816400
-7,37099950;-3,57345000
-7,36599950;-3,57345000
-7,36099950;-3,94992600
-7,35599950;-3,38582700
-7,35099950;-4,13816400
-7,34599950;-5,07874000
-7,34099950;-4,32640200
-7,33599950;-4,51402500
-7,33099950;-4,13816400
-7,32599950;-3,38582700
-7,32099950;-2,63348900
-7,31599950;-3,38582700
-7,31099950;-3,19758800
-7,30599950;-2,82111200
-7,30099950;-2,25701300
-7,29599950;-2,06877400
-7,29099950;-1,88053600
-7,28599950;-1,12819900
-7,28099950;-2,06877400
-7,27599950;-1,69291300
-7,27099950;-1,69291300
-7,26599950;-1,69291300
-7,26099950;-1,88053600
-7,25599950;-2,63348900
-7,25099950;-2,44525100
-7,24599950;-3,00935000
-7,24099950;-3,19758800
-7,23599950;-3,00935000
-7,23099950;-3,76168800
-7,22599950;-3,00935000
-7,22099950;-3,94992600
-7,21599950;-3,94992600
-7,21099950;-3,57345000
-7,20599950;-4,13816400
-7,20099950;-4,13816400
-7,19599950;-3,94992600
-7,19099950;-4,13816400
-7,18599950;-4,51402500
-7,18099950;-3,94992600
-7,17599950;-3,57345000
-7,17099950;-4,32640200
-7,16599950;-3,94992600
-7,16099950;-5,26697800
-7,15599950;-4,32640200
-7,15099950;-4,32640200
-7,14599950;-3,57345000
-7,14099950;-3,38582700
-7,13599950;-4,13816400
-7,13099950;-4,51402500
-7,12599950;-3,57345000
-7,12099950;-3,94992600
-7,11599950;-2,63348900
-7,11099950;-2,82111200
-7,10599950;-3,19758800
-7,10099950;-3,00935000
-7,09599950;-3,19758800
-7,09099950;-3,19758800
-7,08599950;-3,19758800
-7,08099950;-2,82111200
-7,07599950;-3,00935000
-7,07099950;-3,00935000
-7,06599950;-2,63348900
-7,06099951;-2,25701300
-7,05599951;-1,88053600
-7,05099951;-2,06877400
-7,04599951;-1,88053600
-7,04099951;-1,69291300
-7,03599951;-2,06877400
-7,03099951;-1,69291300
-7,02599951;-1,12819900
-7,02099951;-1,12819900
-7,01599951;-0,37586120
-7,01099951;0,18762300
